index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
4,5.75,6.00,0.42,6.00,0.13,6.00,0.17
4,6.00,6.00,1.00,6.00,0.14,6.00,1.00
4,6.25,6.00,1.00,6.00,0.15,6.00,0.41
4,6.50,6.00,0.27,6.00,0.12,6.00,0.07
4,6.75,7.00,0.48,7.00,0.13,7.00,0.13
4,7.00,7.00,1.00,7.00,0.13,7.00,1.00
4,7.25,7.00,1.00,7.00,0.14,7.00,0.37
4,7.50,7.00,0.30,7.00,0.13,8.00,0.05
4,7.75,8.00,0.49,8.00,0.12,8.00,0.12
4,8.00,8.00,1.00,8.00,0.15,8.00,1.00
4,8.25,8.00,1.00,8.00,0.14,8.00,0.37
4,8.50,8.00,0.47,8.00,0.12,8.00,0.11
4,8.75,9.00,0.59,9.00,0.13,9.00,0.20
4,9.00,9.00,1.00,9.00,0.15,9.00,1.00
4,9.25,9.00,1.00,9.00,0.15,9.00,0.32
4,9.50,10.00,0.33,9.00,0.13,9.00,0.08
4,9.75,10.00,0.58,10.00,0.13,10.00,0.16
4,10.00,10.00,1.00,10.00,0.16,10.00,1.00
5,-10.00,-10.00,1.00,-10.00,0.24,-10.00,0.35
5,-9.75,-10.00,0.80,-10.00,0.18,-10.00,0.25
5,-9.50,-9.00,0.50,-9.00,0.16,-9.00,0.13
5,-9.25,-9.00,0.90,-9.00,0.21,-9.00,0.10
5,-9.00,-9.00,0.98,-9.00,0.22,-9.00,0.40
5,-8.75,-9.00,0.80,-9.00,0.17,-9.00,0.20
5,-8.50,-8.00,0.46,-8.00,0.16,-8.00,0.10
5,-8.25,-8.00,0.86,-8.00,0.22,-8.00,0.12
5,-8.00,-8.00,1.00,-8.00,0.22,-8.00,0.24
5,-7.75,-8.00,0.66,-8.00,0.18,-8.00,0.14
5,-7.50,-7.00,0.52,-7.00,0.16,-8.00,0.13
5,-7.25,-7.00,0.90,-7.00,0.22,-7.00,0.12
5,-7.00,-7.00,1.00,-7.00,0.23,-7.00,0.31
5,-6.75,-7.00,0.84,-7.00,0.17,-7.00,0.23
5,-6.50,-6.00,0.44,-6.00,0.16,-6.00,0.05
5,-6.25,-6.00,0.84,-6.00,0.22,-6.00,0.29
5,-6.00,-6.00,1.00,-6.00,0.23,-6.00,0.62
5,-5.75,-6.00,0.70,-6.00,0.18,-6.00,0.16
5,-5.50,-5.00,0.52,-5.00,0.16,-6.00,0.06
5,-5.25,-5.00,0.88,-5.00,0.23,-5.00,0.22
5,-5.00,-5.00,1.00,-5.00,0.24,-5.00,0.31
5,-4.75,-5.00,0.79,-5.00,0.18,-5.00,0.15
5,-4.50,-4.00,0.40,-4.00,0.17,-4.00,0.10
5,-4.25,-4.00,0.90,-4.00,0.22,-4.00,0.12
5,-4.00,-4.00,0.98,-4.00,0.25,-4.00,0.19
5,-3.75,-4.00,0.85,-4.00,0.18,-4.00,0.11
5,-3.50,-4.00,0.30,-3.00,0.17,-3.00,0.10
5,-3.25,-3.00,0.91,-3.00,0.23,-3.00,0.10
5,-3.00,-3.00,1.00,-3.00,0.25,-3.00,0.20
5,-2.75,-3.00,0.76,-3.00,0.18,-3.00,0.13
5,-2.50,-2.00,0.62,-2.00,0.17,-2.00,0.05
5,-2.25,-2.00,0.90,-2.00,0.25,-2.00,0.12
5,-2.00,-2.00,1.00,-2.00,0.25,-2.00,0.22
5,-1.75,-2.00,0.84,-2.00,0.20,-2.00,0.23
5,-1.50,-1.00,0.32,-1.00,0.17,-1.00,0.07
5,-1.25,-1.00,0.94,-1.00,0.25,-1.00,0.24
5,-1.00,-1.00,1.00,-1.00,0.27,-1.00,0.38
5,-0.75,-1.00,0.79,-1.00,0.21,-1.00,0.11
5,-0.50,0.00,0.72,-0.00,0.24,-1.00,0.09
5,-0.25,0.00,0.88,-1.00,0.12,0.00,0.16
5,0.00,0.00,1.00,-0.00,0.36,0.00,1.00
5,0.25,0.00,0.90,1.00,0.14,0.00,0.15
5,0.50,1.00,0.46,-0.00,0.20,0.00,0.11
5,0.75,1.00,0.92,1.00,0.26,1.00,0.10
5,1.00,1.00,1.00,1.00,0.27,1.00,0.24
5,1.25,1.00,0.89,1.00,0.20,1.00,0.26
5,1.50,2.00,0.52,2.00,0.17,1.00,0.09
5,1.75,2.00,0.89,2.00,0.25,2.00,0.09
5,2.00,2.00,1.00,2.00,0.25,2.00,0.38
5,2.25,2.00,0.79,2.00,0.19,2.00,0.14
5,2.50,3.00,0.55,3.00,0.17,2.00,0.12
5,2.75,3.00,0.94,3.00,0.23,3.00,0.10
5,3.00,3.00,1.00,3.00,0.25,3.00,0.20
5,3.25,3.00,0.71,3.00,0.18,3.00,0.12
5,3.50,4.00,0.56,4.00,0.17,3.00,0.14
5,3.75,4.00,0.89,4.00,0.22,4.00,0.14
5,4.00,4.00,1.00,4.00,0.24,4.00,0.27
5,4.25,4.00,0.85,4.00,0.18,4.00,0.18
