index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
6,-4.00,-4.00,1.00,-4.00,0.50,-4.00,1.00
6,-3.75,-4.00,1.00,-4.00,0.35,-4.00,0.47
6,-3.50,-4.00,0.68,-3.00,0.35,-3.00,0.44
6,-3.25,-3.00,1.00,-3.00,0.49,-3.00,1.00
6,-3.00,-3.00,1.00,-3.00,0.51,-3.00,1.00
6,-2.75,-3.00,1.00,-3.00,0.36,-3.00,0.48
6,-2.50,-3.00,0.46,-2.00,0.34,-2.00,0.41
6,-2.25,-2.00,1.00,-2.00,0.51,-2.00,1.00
6,-2.00,-2.00,1.00,-2.00,0.48,-2.00,1.00
6,-1.75,-2.00,1.00,-2.00,0.36,-2.00,0.46
6,-1.50,-2.00,0.67,-1.00,0.33,-1.00,0.43
6,-1.25,-1.00,1.00,-1.00,0.53,-1.00,1.00
6,-1.00,-1.00,1.00,-1.00,0.53,-1.00,1.00
6,-0.75,-1.00,0.97,-1.00,0.35,-1.00,0.40
6,-0.50,-1.00,0.45,-1.00,0.31,0.00,0.45
6,-0.25,0.00,1.00,-0.00,0.55,0.00,1.00
6,0.00,0.00,1.00,-0.00,0.28,0.00,1.00
6,0.25,0.00,1.00,-0.00,0.38,0.00,1.00
6,0.50,0.00,0.47,1.00,0.37,1.00,0.31
6,0.75,1.00,1.00,1.00,0.50,1.00,1.00
6,1.00,1.00,1.00,1.00,0.53,1.00,1.00
6,1.25,1.00,1.00,1.00,0.37,1.00,1.00
6,1.50,1.00,0.84,2.00,0.33,2.00,0.41
6,1.75,2.00,1.00,2.00,0.50,2.00,1.00
6,2.00,2.00,1.00,2.00,0.48,2.00,1.00
6,2.25,2.00,0.94,2.00,0.36,2.00,1.00
6,2.50,2.00,0.66,3.00,0.33,3.00,0.58
6,2.75,3.00,1.00,3.00,0.49,3.00,1.00
6,3.00,3.00,1.00,3.00,0.48,3.00,1.00
6,3.25,3.00,0.95,3.00,0.33,3.00,1.00
6,3.50,3.00,0.58,4.00,0.32,4.00,0.45
6,3.75,4.00,1.00,4.00,0.46,4.00,1.00
6,4.00,4.00,1.00,4.00,0.48,4.00,1.00
6,4.25,4.00,1.00,4.00,0.32,4.00,1.00
6,4.50,4.00,0.76,5.00,0.33,5.00,0.35
6,4.75,5.00,1.00,5.00,0.46,5.00,1.00
6,5.00,5.00,1.00,5.00,0.45,5.00,1.00
6,5.25,5.00,1.00,5.00,0.33,5.00,1.00
6,5.50,5.00,0.53,6.00,0.31,5.00,0.45
6,5.75,6.00,1.00,6.00,0.46,6.00,1.00
6,6.00,6.00,1.00,6.00,0.45,6.00,1.00
6,6.25,6.00,1.00,6.00,0.33,6.00,1.00
6,6.50,6.00,0.82,7.00,0.30,7.00,0.44
6,6.75,7.00,1.00,7.00,0.46,7.00,1.00
6,7.00,7.00,1.00,7.00,0.45,7.00,1.00
6,7.25,7.00,1.00,7.00,0.31,7.00,0.54
6,7.50,7.00,0.77,8.00,0.31,7.00,0.35
6,7.75,8.00,1.00,8.00,0.44,8.00,1.00
6,8.00,8.00,1.00,8.00,0.44,8.00,1.00
6,8.25,8.00,0.91,8.00,0.32,8.00,1.00
6,8.50,8.00,0.52,9.00,0.31,8.00,0.45
6,8.75,9.00,1.00,9.00,0.45,9.00,1.00
6,9.00,9.00,1.00,9.00,0.43,9.00,1.00
6,9.25,9.00,0.95,9.00,0.31,9.00,1.00
6,9.50,9.00,0.51,10.00,0.31,10.00,0.56
6,9.75,10.00,1.00,10.00,0.44,10.00,1.00
6,10.00,10.00,1.00,10.00,0.45,10.00,1.00
7,-10.00,-10.00,0.93,-10.00,0.35,-10.00,1.00
7,-9.75,-9.00,0.66,-10.00,0.32,-10.00,1.00
7,-9.50,-9.00,0.79,-9.00,0.31,-9.00,0.45
7,-9.25,-10.00,0.18,-9.00,0.33,-9.00,1.00
7,-9.00,-9.00,1.00,-9.00,0.33,-9.00,1.00
7,-8.75,-8.00,0.39,-9.00,0.31,-9.00,1.00
7,-8.50,-8.00,0.63,-8.00,0.30,-8.00,0.39
7,-8.25,-8.00,0.86,-8.00,0.33,-8.00,1.00
7,-8.00,-8.00,1.00,-8.00,0.34,-8.00,1.00
7,-7.75,-8.00,0.53,-8.00,0.31,-8.00,1.00
7,-7.50,-8.00,0.30,-7.00,0.31,-7.00,0.53
7,-7.25,-7.00,0.87,-7.00,0.34,-7.00,1.00
7,-7.00,-7.00,0.97,-7.00,0.33,-7.00,1.00
7,-6.75,-7.00,0.55,-7.00,0.32,-7.00,0.64
7,-6.50,-7.00,0.21,-6.00,0.31,-6.00,0.36
7,-6.25,-7.00,0.11,-6.00,0.32,-6.00,1.00
7,-6.00,-6.00,0.92,-6.00,0.36,-6.00,1.00
7,-5.75,-6.00,0.58,-6.00,0.31,-6.00,1.00
7,-5.50,-5.00,0.77,-5.00,0.30,-6.00,0.55
7,-5.25,-6.00,0.12,-5.00,0.34,-5.00,1.00
7,-5.00,-5.00,1.00,-5.00,0.34,-5.00,1.00
7,-4.75,-4.00,0.50,-5.00,0.33,-5.00,0.70
7,-4.50,-5.00,0.26,-4.00,0.31,-4.00,0.45
7,-4.25,-4.00,0.86,-4.00,0.32,-4.00,1.00
7,-4.00,-4.00,0.93,-4.00,0.37,-4.00,1.00
7,-3.75,-3.00,0.54,-4.00,0.32,-4.00,1.00
7,-3.50,-3.00,0.75,-3.00,0.32,-3.00,0.45
7,-3.25,-3.00,0.88,-3.00,0.34,-3.00,1.00
7,-3.00,-3.00,0.91,-3.00,0.37,-3.00,1.00
7,-2.75,-3.00,0.62,-3.00,0.32,-3.00,1.00
7,-2.50,-2.00,0.80,-2.00,0.33,-2.00,0.31
7,-2.25,-2.00,0.90,-2.00,0.34,-2.00,1.00
7,-2.00,-2.00,1.00,-2.00,0.38,-2.00,1.00
7,-1.75,-1.00,0.39,-2.00,0.34,-2.00,1.00
7,-1.50,-1.00,0.71,-1.00,0.32,-1.00,0.36
7,-1.25,-1.00,0.89,-1.00,0.37,-1.00,1.00
7,-1.00,-1.00,1.00,-1.00,0.38,-1.00,1.00
7,-0.75,0.00,0.38,-0.00,0.37,-1.00,1.00
7,-0.50,0.00,0.78,-1.00,0.31,0.00,0.39
7,-0.25,0.00,0.84,-0.00,0.48,0.00,1.00
7,0.00,0.00,1.00,1.00,0.24,0.00,1.00
7,0.25,0.00,0.43,-0.00,0.46,0.00,1.00
7,0.50,1.00,0.73,1.00,0.36,0.00,0.44
7,0.75,0.00,0.10,1.00,0.34,1.00,1.00
7,1.00,1.00,1.00,1.00,0.37,1.00,1.00
7,1.25,2.00,0.41,1.00,0.35,1.00,1.00
7,1.50,2.00,0.80,2.00,0.31,1.00,0.36
7,1.75,1.00,0.14,2.00,0.35,2.00,1.00
7,2.00,2.00,0.92,2.00,0.37,2.00,1.00
7,2.25,3.00,0.41,2.00,0.32,2.00,1.00
7,2.50,2.00,0.21,3.00,0.31,2.00,0.43
7,2.75,2.00,0.08,3.00,0.33,3.00,1.00
7,3.00,3.00,0.96,3.00,0.38,3.00,1.00
7,3.25,3.00,0.62,3.00,0.32,3.00,1.00
7,3.50,3.00,0.26,4.00,0.30,3.00,0.47
7,3.75,4.00,0.84,4.00,0.32,4.00,1.00
7,4.00,4.00,1.00,4.00,0.36,4.00,1.00
7,4.25,5.00,0.31,4.00,0.31,4.00,1.00
7,4.50,4.00,0.32,5.00,0.30,4.00,0.47
7,4.75,5.00,0.85,5.00,0.34,5.00,1.00
7,5.00,5.00,1.00,5.00,0.33,5.00,1.00
7,5.25,6.00,0.43,5.00,0.32,5.00,1.00
7,5.50,6.00,0.80,6.00,0.28,6.00,0.57
7,5.75,6.00,0.81,6.00,0.31,6.00,1.00
7,6.00,6.00,1.00,6.00,0.35,6.00,1.00
7,6.25,6.00,0.60,6.00,0.30,6.00,1.00
7,6.50,6.00,0.27,7.00,0.30,6.00,0.52
7,6.75,6.00,0.13,7.00,0.32,7.00,0.76
7,7.00,7.00,1.00,7.00,0.32,7.00,1.00
7,7.25,8.00,0.40,7.00,0.31,7.00,1.00
7,7.50,7.00,0.30,8.00,0.29,7.00,0.53
7,7.75,8.00,0.87,8.00,0.32,8.00,1.00
7,8.00,8.00,1.00,8.00,0.33,8.00,1.00
7,8.25,8.00,0.70,8.00,0.30,8.00,1.00
7,8.50,9.00,0.75,9.00,0.29,8.00,0.36
7,8.75,8.00,0.10,9.00,0.31,9.00,1.00
7,9.00,9.00,1.00,9.00,0.32,9.00,1.00
7,9.25,10.00,0.47,9.00,0.30,9.00,1.00
7,9.50,9.00,0.19,10.00,0.30,9.00,0.46
7,9.75,9.00,0.11,10.00,0.32,10.00,1.00
7,10.00,10.00,1.00,10.00,0.34,10.00,1.00
8,-10.00,-10.00,1.00,-10.00,0.51,-10.00,1.00
8,-9.75,-10.00,1.00,-10.00,0.39,-10.00,1.00
8,-9.50,-9.00,0.51,-9.00,0.31,-10.00,0.40
8,-9.25,-9.00,1.00,-9.00,0.42,-9.00,1.00
8,-9.00,-9.00,1.00,-9.00,0.50,-9.00,1.00
8,-8.75,-9.00,1.00,-9.00,0.39,-9.00,1.00
8,-8.50,-9.00,0.53,-8.00,0.31,-8.00,0.53
8,-8.25,-8.00,1.00,-8.00,0.40,-8.00,1.00
8,-8.00,-8.00,1.00,-8.00,0.47,-8.00,1.00
8,-7.75,-8.00,1.00,-8.00,0.39,-8.00,1.00
8,-7.50,-7.00,0.47,-7.00,0.29,-7.00,0.62
8,-7.25,-7.00,1.00,-7.00,0.40,-7.00,1.00
8,-7.00,-7.00,1.00,-7.00,0.45,-7.00,1.00
8,-6.75,-7.00,1.00,-7.00,0.38,-7.00,1.00
8,-6.50,-6.00,0.50,-6.00,0.29,-6.00,0.54
8,-6.25,-6.00,1.00,-6.00,0.38,-6.00,1.00
8,-6.00,-6.00,1.00,-6.00,0.46,-6.00,1.00
8,-5.75,-6.00,1.00,-6.00,0.36,-6.00,1.00
8,-5.50,-5.00,0.57,-5.00,0.28,-5.00,1.00
8,-5.25,-5.00,1.00,-5.00,0.39,-5.00,1.00
8,-5.00,-5.00,1.00,-5.00,0.45,-5.00,1.00
8,-4.75,-5.00,1.00,-5.00,0.37,-5.00,1.00
8,-4.50,-4.00,0.51,-4.00,0.28,-4.00,0.53
8,-4.25,-4.00,1.00,-4.00,0.37,-4.00,1.00
8,-4.00,-4.00,1.00,-4.00,0.47,-4.00,1.00
8,-3.75,-4.00,1.00,-4.00,0.36,-4.00,1.00
8,-3.50,-3.00,0.51,-3.00,0.29,-4.00,0.51
8,-3.25,-3.00,1.00,-3.00,0.40,-3.00,1.00
8,-3.00,-3.00,1.00,-3.00,0.47,-3.00,1.00
8,-2.75,-3.00,1.00,-3.00,0.38,-3.00,1.00
8,-2.50,-2.00,0.42,-2.00,0.28,-2.00,0.54
8,-2.25,-2.00,1.00,-2.00,0.38,-2.00,1.00
8,-2.00,-2.00,1.00,-2.00,0.50,-2.00,1.00
8,-1.75,-2.00,1.00,-2.00,0.37,-2.00,0.71
8,-1.50,-1.00,0.56,-1.00,0.31,-1.00,0.60
8,-1.25,-1.00,1.00,-1.00,0.41,-1.00,1.00
8,-1.00,-1.00,1.00,-1.00,0.44,-1.00,1.00
8,-0.75,-1.00,1.00,-1.00,0.41,-1.00,1.00
8,-0.50,0.00,0.56,-1.00,0.31,0.00,0.50
8,-0.25,0.00,1.00,-0.00,0.42,0.00,1.00
8,0.00,0.00,1.00,1.00,0.21,0.00,1.00
8,0.25,0.00,1.00,-0.00,0.42,0.00,1.00
8,0.50,1.00,0.43,1.00,0.31,1.00,0.60
8,0.75,1.00,1.00,1.00,0.43,1.00,1.00
8,1.00,1.00,1.00,1.00,0.44,1.00,1.00
8,1.25,1.00,1.00,1.00,0.40,1.00,1.00
8,1.50,1.00,0.38,2.00,0.31,1.00,0.34
8,1.75,2.00,1.00,2.00,0.40,2.00,1.00
8,2.00,2.00,1.00,2.00,0.49,2.00,1.00
8,2.25,2.00,1.00,2.00,0.36,2.00,1.00
8,2.50,2.00,0.51,2.00,0.28,2.00,0.70
8,2.75,3.00,1.00,3.00,0.40,3.00,1.00
8,3.00,3.00,1.00,3.00,0.49,3.00,1.00
8,3.25,3.00,1.00,3.00,0.38,3.00,1.00
8,3.50,3.00,0.53,4.00,0.30,3.00,0.50
8,3.75,4.00,1.00,4.00,0.38,4.00,1.00
8,4.00,4.00,1.00,4.00,0.48,4.00,1.00
8,4.25,4.00,1.00,4.00,0.38,4.00,1.00
8,4.50,5.00,0.50,5.00,0.29,4.00,0.70
8,4.75,5.00,1.00,5.00,0.38,5.00,1.00
8,5.00,5.00,1.00,5.00,0.45,5.00,1.00
8,5.25,5.00,1.00,5.00,0.40,5.00,1.00
8,5.50,6.00,0.55,6.00,0.29,5.00,0.54
8,5.75,6.00,1.00,6.00,0.39,6.00,1.00
8,6.00,6.00,1.00,6.00,0.49,6.00,1.00
8,6.25,6.00,1.00,6.00,0.39,6.00,1.00
8,6.50,7.00,0.51,7.00,0.31,6.00,0.53
8,6.75,7.00,1.00,7.00,0.41,7.00,1.00
8,7.00,7.00,1.00,7.00,0.47,7.00,1.00
8,7.25,7.00,1.00,7.00,0.41,7.00,1.00
8,7.50,7.00,0.41,8.00,0.31,7.00,0.69
8,7.75,8.00,1.00,8.00,0.42,8.00,1.00
8,8.00,8.00,1.00,8.00,0.51,8.00,1.00
8,8.25,8.00,1.00,8.00,0.43,8.00,1.00
8,8.50,9.00,0.46,9.00,0.32,8.00,0.53
8,8.75,9.00,1.00,9.00,0.44,9.00,1.00
8,9.00,9.00,1.00,9.00,0.53,9.00,1.00
8,9.25,9.00,1.00,9.00,0.45,9.00,1.00
8,9.50,9.00,0.50,10.00,0.33,10.00,0.43
8,9.75,10.00,1.00,10.00,0.46,10.00,1.00
8,10.00,10.00,1.00,10.00,0.57,10.00,1.00
9,-10.00,-10.00,1.00,-10.00,0.49,-10.00,1.00
9,-9.75,-10.00,1.00,-10.00,0.42,-10.00,1.00
9,-9.50,-9.00,0.46,-10.00,0.29,-9.00,0.56
9,-9.25,-9.00,1.00,-9.00,0.40,-9.00,1.00
9,-9.00,-9.00,1.00,-9.00,0.47,-9.00,1.00
9,-8.75,-9.00,1.00,-9.00,0.39,-9.00,1.00
9,-8.50,-8.00,0.50,-8.00,0.29,-8.00,0.63
9,-8.25,-8.00,1.00,-8.00,0.39,-8.00,1.00
9,-8.00,-8.00,1.00,-8.00,0.48,-8.00,1.00
9,-7.75,-8.00,1.00,-8.00,0.40,-8.00,1.00
9,-7.50,-7.00,0.47,-7.00,0.28,-7.00,0.50
9,-7.25,-7.00,1.00,-7.00,0.39,-7.00,1.00
9,-7.00,-7.00,1.00,-7.00,0.44,-7.00,1.00
9,-6.75,-7.00,1.00,-7.00,0.38,-7.00,1.00
9,-6.50,-6.00,0.42,-7.00,0.29,-6.00,1.00
9,-6.25,-6.00,1.00,-6.00,0.37,-6.00,1.00
9,-6.00,-6.00,1.00,-6.00,0.49,-6.00,1.00
9,-5.75,-6.00,1.00,-6.00,0.39,-6.00,1.00
9,-5.50,-5.00,0.45,-6.00,0.28,-5.00,0.43
9,-5.25,-5.00,1.00,-5.00,0.38,-5.00,1.00
9,-5.00,-5.00,1.00,-5.00,0.47,-5.00,1.00
9,-4.75,-5.00,1.00,-5.00,0.39,-5.00,1.00
9,-4.50,-4.00,0.53,-4.00,0.29,-4.00,0.61
9,-4.25,-4.00,1.00,-4.00,0.37,-4.00,1.00
9,-4.00,-4.00,1.00,-4.00,0.47,-4.00,1.00
9,-3.75,-4.00,1.00,-4.00,0.39,-4.00,1.00
9,-3.50,-4.00,0.47,-3.00,0.29,-3.00,1.00
9,-3.25,-3.00,1.00,-3.00,0.40,-3.00,1.00
9,-3.00,-3.00,1.00,-3.00,0.45,-3.00,1.00
9,-2.75,-3.00,1.00,-3.00,0.38,-3.00,0.64
9,-2.50,-3.00,0.51,-2.00,0.29,-2.00,1.00
9,-2.25,-2.00,1.00,-2.00,0.40,-2.00,1.00
9,-2.00,-2.00,1.00,-2.00,0.49,-2.00,1.00
9,-1.75,-2.00,1.00,-2.00,0.39,-2.00,0.70
9,-1.50,-1.00,0.50,-1.00,0.27,-1.00,0.44
9,-1.25,-1.00,1.00,-1.00,0.37,-1.00,1.00
9,-1.00,-1.00,1.00,-1.00,0.48,-1.00,1.00
9,-0.75,-1.00,1.00,-1.00,0.36,-1.00,1.00
9,-0.50,0.00,0.47,-1.00,0.31,0.00,0.50
9,-0.25,0.00,1.00,-1.00,0.25,0.00,1.00
9,0.00,0.00,1.00,-0.00,0.51,0.00,1.00
9,0.25,0.00,1.00,1.00,0.25,0.00,1.00
9,0.50,0.00,0.40,1.00,0.32,1.00,0.50
9,0.75,1.00,1.00,1.00,0.37,1.00,1.00
9,1.00,1.00,1.00,1.00,0.50,1.00,1.00
9,1.25,1.00,1.00,1.00,0.38,1.00,1.00
9,1.50,1.00,0.47,1.00,0.28,2.00,0.50
9,1.75,2.00,1.00,2.00,0.37,2.00,0.71
9,2.00,2.00,1.00,2.00,0.50,2.00,1.00
9,2.25,2.00,1.00,2.00,0.42,2.00,1.00
9,2.50,2.00,0.53,2.00,0.30,2.00,0.63
9,2.75,3.00,1.00,3.00,0.39,3.00,1.00
9,3.00,3.00,1.00,3.00,0.46,3.00,1.00
9,3.25,3.00,1.00,3.00,0.40,3.00,1.00
9,3.50,3.00,0.54,3.00,0.30,3.00,0.69
9,3.75,4.00,1.00,4.00,0.40,4.00,1.00
9,4.00,4.00,1.00,4.00,0.47,4.00,1.00
9,4.25,4.00,1.00,4.00,0.38,4.00,1.00
9,4.50,4.00,0.57,5.00,0.29,5.00,0.50
9,4.75,5.00,1.00,5.00,0.39,5.00,1.00
9,5.00,5.00,1.00,5.00,0.48,5.00,1.00
9,5.25,5.00,1.00,5.00,0.40,5.00,1.00
9,5.50,6.00,0.47,5.00,0.29,6.00,0.44
9,5.75,6.00,1.00,6.00,0.38,6.00,1.00
9,6.00,6.00,1.00,6.00,0.50,6.00,1.00
9,6.25,6.00,1.00,6.00,0.40,6.00,1.00
9,6.50,7.00,0.40,6.00,0.30,6.00,0.63
9,6.75,7.00,1.00,7.00,0.38,7.00,1.00
9,7.00,7.00,1.00,7.00,0.47,7.00,1.00
9,7.25,7.00,1.00,7.00,0.41,7.00,1.00
9,7.50,8.00,0.50,7.00,0.29,7.00,0.50
9,7.75,8.00,1.00,8.00,0.41,8.00,1.00
9,8.00,8.00,1.00,8.00,0.50,8.00,1.00
9,8.25,8.00,1.00,8.00,0.40,8.00,1.00
9,8.50,9.00,0.47,8.00,0.31,8.00,0.52
9,8.75,9.00,1.00,9.00,0.41,9.00,0.71
9,9.00,9.00,1.00,9.00,0.51,9.00,1.00
9,9.25,9.00,1.00,9.00,0.41,9.00,1.00
9,9.50,10.00,0.44,10.00,0.31,10.00,0.44
9,9.75,10.00,1.00,10.00,0.43,10.00,1.00
9,10.00,10.00,1.00,10.00,0.51,10.00,1.00
10,-10.00,-10.00,1.00,-10.00,0.35,-10.00,1.00
10,-9.75,-10.00,1.00,-10.00,0.31,-10.00,0.63
10,-9.50,-10.00,1.00,-10.00,0.29,-9.00,0.53
10,-9.25,-9.00,1.00,-9.00,0.31,-9.00,1.00
10,-9.00,-9.00,1.00,-9.00,0.34,-9.00,1.00
10,-8.75,-9.00,1.00,-9.00,0.31,-9.00,1.00
10,-8.50,-9.00,0.49,-9.00,0.27,-8.00,0.50
10,-8.25,-8.00,0.77,-8.00,0.29,-8.00,1.00
10,-8.00,-8.00,1.00,-8.00,0.31,-8.00,1.00
10,-7.75,-8.00,1.00,-8.00,0.28,-8.00,0.70
10,-7.50,-7.00,0.54,-8.00,0.28,-7.00,0.54
10,-7.25,-7.00,0.76,-7.00,0.29,-7.00,1.00
10,-7.00,-7.00,1.00,-7.00,0.32,-7.00,1.00
10,-6.75,-7.00,0.68,-7.00,0.29,-7.00,0.69
10,-6.50,-6.00,0.67,-6.00,0.26,-6.00,0.54
10,-6.25,-6.00,0.76,-6.00,0.29,-6.00,1.00
10,-6.00,-6.00,1.00,-6.00,0.29,-6.00,1.00
10,-5.75,-6.00,0.66,-6.00,0.28,-6.00,0.54
10,-5.50,-6.00,0.58,-6.00,0.27,-5.00,0.50
10,-5.25,-5.00,0.82,-5.00,0.29,-5.00,1.00
10,-5.00,-5.00,1.00,-5.00,0.31,-5.00,1.00
10,-4.75,-5.00,0.69,-5.00,0.30,-5.00,1.00
10,-4.50,-4.00,0.56,-5.00,0.27,-4.00,0.51
10,-4.25,-5.00,0.52,-4.00,0.28,-4.00,1.00
10,-4.00,-4.00,1.00,-4.00,0.32,-4.00,1.00
10,-3.75,-3.00,0.32,-4.00,0.29,-4.00,1.00
10,-3.50,-3.00,0.58,-4.00,0.25,-4.00,0.50
10,-3.25,-3.00,0.75,-3.00,0.29,-3.00,1.00
10,-3.00,-3.00,0.86,-3.00,0.28,-3.00,1.00
10,-2.75,-3.00,0.80,-3.00,0.29,-3.00,0.53
10,-2.50,-2.00,0.69,-2.00,0.27,-2.00,0.54
10,-2.25,-3.00,0.39,-2.00,0.29,-2.00,1.00
10,-2.00,-2.00,0.59,-2.00,0.31,-2.00,1.00
10,-1.75,-2.00,0.84,-2.00,0.29,-2.00,0.76
10,-1.50,-1.00,0.68,-2.00,0.27,-1.00,0.56
10,-1.25,-1.00,0.57,-1.00,0.28,-1.00,1.00
10,-1.00,-1.00,0.68,-1.00,0.29,-1.00,1.00
10,-0.75,0.00,0.11,-1.00,0.30,-1.00,1.00
10,-0.50,0.00,0.45,-0.00,0.37,-1.00,0.50
10,-0.25,0.00,0.54,-1.00,0.26,0.00,1.00
10,0.00,0.00,1.00,1.00,0.22,0.00,1.00
10,0.25,0.00,0.84,1.00,0.24,0.00,1.00
10,0.50,0.00,0.46,-0.00,0.39,0.00,0.51
10,0.75,1.00,0.62,1.00,0.29,1.00,1.00
10,1.00,1.00,1.00,-0.00,0.30,1.00,1.00
10,1.25,2.00,0.29,1.00,0.28,1.00,1.00
10,1.50,2.00,1.00,2.00,0.26,1.00,0.52
10,1.75,2.00,0.53,2.00,0.28,2.00,0.55
10,2.00,2.00,0.85,2.00,0.29,2.00,1.00
10,2.25,2.00,0.69,2.00,0.27,2.00,1.00
10,2.50,3.00,0.61,3.00,0.27,2.00,0.62
10,2.75,3.00,0.78,3.00,0.30,3.00,0.55
10,3.00,3.00,1.00,3.00,0.27,3.00,1.00
10,3.25,4.00,0.31,3.00,0.30,3.00,1.00
10,3.50,3.00,0.29,3.00,0.26,3.00,0.50
10,3.75,4.00,0.80,4.00,0.28,4.00,1.00
10,4.00,4.00,1.00,4.00,0.29,4.00,1.00
10,4.25,5.00,0.28,4.00,0.27,4.00,1.00
10,4.50,4.00,0.28,4.00,0.27,5.00,0.51
10,4.75,5.00,0.76,5.00,0.28,5.00,1.00
10,5.00,5.00,1.00,5.00,0.28,5.00,1.00
10,5.25,5.00,1.00,5.00,0.27,5.00,1.00
10,5.50,6.00,0.67,6.00,0.26,6.00,0.50
10,5.75,6.00,0.67,6.00,0.29,6.00,0.55
10,6.00,6.00,1.00,6.00,0.29,6.00,1.00
10,6.25,6.00,1.00,6.00,0.27,6.00,1.00
10,6.50,6.00,0.53,6.00,0.27,6.00,0.62
10,6.75,7.00,0.54,7.00,0.29,7.00,0.54
10,7.00,7.00,1.00,7.00,0.29,7.00,1.00
10,7.25,7.00,1.00,7.00,0.28,7.00,1.00
10,7.50,7.00,0.40,7.00,0.26,7.00,0.61
10,7.75,8.00,1.00,8.00,0.30,8.00,0.55
10,8.00,8.00,1.00,8.00,0.30,8.00,1.00
10,8.25,8.00,1.00,8.00,0.28,8.00,1.00
10,8.50,8.00,0.35,9.00,0.26,8.00,0.50
10,8.75,9.00,0.52,9.00,0.29,9.00,1.00
10,9.00,9.00,1.00,9.00,0.31,9.00,1.00
10,9.25,9.00,1.00,9.00,0.30,9.00,1.00
10,9.50,9.00,0.53,9.00,0.27,9.00,0.50
10,9.75,10.00,0.54,10.00,0.30,10.00,0.71
10,10.00,10.00,1.00,10.00,0.33,10.00,1.00
11,-10.00,-10.00,1.00,-10.00,0.45,-10.00,1.00
11,-9.75,-10.00,1.00,-10.00,0.29,-10.00,1.00
11,-9.50,-9.00,0.39,-9.00,0.20,-9.00,0.36
11,-9.25,-9.00,1.00,-9.00,0.31,-9.00,1.00
11,-9.00,-9.00,1.00,-9.00,0.44,-9.00,1.00
11,-8.75,-9.00,1.00,-9.00,0.29,-9.00,0.37
11,-8.50,-8.00,0.55,-8.00,0.22,-9.00,0.50
11,-8.25,-8.00,1.00,-8.00,0.29,-8.00,1.00
11,-8.00,-8.00,1.00,-8.00,0.47,-8.00,1.00
11,-7.75,-8.00,1.00,-8.00,0.29,-8.00,1.00
11,-7.50,-8.00,0.56,-8.00,0.23,-8.00,0.51
11,-7.25,-7.00,1.00,-7.00,0.33,-7.00,1.00
11,-7.00,-7.00,1.00,-7.00,0.46,-7.00,1.00
11,-6.75,-7.00,1.00,-7.00,0.30,-7.00,1.00
11,-6.50,-6.00,0.62,-6.00,0.21,-7.00,0.50
11,-6.25,-6.00,1.00,-6.00,0.33,-6.00,1.00
11,-6.00,-6.00,1.00,-6.00,0.47,-6.00,1.00
11,-5.75,-6.00,1.00,-6.00,0.29,-6.00,0.55
11,-5.50,-5.00,0.58,-5.00,0.23,-6.00,0.67
11,-5.25,-5.00,1.00,-5.00,0.31,-5.00,1.00
11,-5.00,-5.00,1.00,-5.00,0.47,-5.00,1.00
11,-4.75,-5.00,1.00,-5.00,0.33,-5.00,0.37
11,-4.50,-4.00,0.62,-4.00,0.23,-4.00,0.36
11,-4.25,-4.00,1.00,-4.00,0.34,-4.00,1.00
11,-4.00,-4.00,1.00,-4.00,0.49,-4.00,1.00
11,-3.75,-4.00,1.00,-4.00,0.33,-4.00,1.00
11,-3.50,-3.00,0.51,-3.00,0.23,-3.00,0.51
11,-3.25,-3.00,1.00,-3.00,0.33,-3.00,1.00
11,-3.00,-3.00,1.00,-3.00,0.53,-3.00,1.00
11,-2.75,-3.00,1.00,-3.00,0.36,-3.00,1.00
11,-2.50,-2.00,0.73,-2.00,0.22,-2.00,0.50
11,-2.25,-2.00,1.00,-2.00,0.35,-2.00,1.00
11,-2.00,-2.00,1.00,-2.00,0.52,-2.00,1.00
11,-1.75,-2.00,1.00,-2.00,0.31,-2.00,1.00
11,-1.50,-2.00,0.51,-1.00,0.23,-2.00,0.50
11,-1.25,-1.00,1.00,-1.00,0.38,-1.00,1.00
11,-1.00,-1.00,1.00,-1.00,0.55,-1.00,1.00
11,-0.75,-1.00,1.00,-1.00,0.33,-1.00,1.00
11,-0.50,-1.00,0.51,-1.00,0.26,0.00,0.51
11,-0.25,0.00,1.00,-1.00,0.20,0.00,1.00
11,0.00,0.00,1.00,-0.00,0.80,0.00,1.00
11,0.25,0.00,1.00,1.00,0.20,0.00,1.00
11,0.50,1.00,0.51,1.00,0.26,0.00,0.42
11,0.75,1.00,1.00,1.00,0.34,1.00,1.00
11,1.00,1.00,1.00,1.00,0.54,1.00,1.00
11,1.25,1.00,1.00,1.00,0.37,1.00,1.00
11,1.50,2.00,0.50,1.00,0.23,2.00,0.51
11,1.75,2.00,1.00,2.00,0.35,2.00,1.00
11,2.00,2.00,1.00,2.00,0.54,2.00,1.00
11,2.25,2.00,1.00,2.00,0.37,2.00,1.00
11,2.50,2.00,0.84,2.00,0.24,3.00,0.50
11,2.75,3.00,1.00,3.00,0.35,3.00,0.55
11,3.00,3.00,1.00,3.00,0.54,3.00,1.00
11,3.25,3.00,1.00,3.00,0.32,3.00,1.00
11,3.50,4.00,0.51,4.00,0.23,4.00,0.50
